what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291172760939
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291172814203
opened,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1291172887154
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1291172887856
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291172899824
closed,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1291172899829
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291173399766
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291173400674
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1291173400679
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291173402238
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291173418769
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1291173418794
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291173421974
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291173433143
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291173435374
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291173638932
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1291173638945
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1291173652496
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291173658150
opened,view,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.mxml.editor.states.StatesViewer,1291173658186
activated,view,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.mxml.editor.states.StatesViewer,1291173658237
opened,view,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.mxml.editor.components.ComponentsView,1291173658531
activated,view,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.mxml.editor.components.ComponentsView,1291173658547
opened,view,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView,1291173658609
activated,view,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView,1291173658751
