what,kind,bundleId,bundleVersion,description,time
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1289337796326
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1289337801330
activated,view,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.mxml.editor.components.ComponentsView,1289337804002
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289337804685
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289337808682
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1289337808695
activated,view,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.mxml.editor.components.ComponentsView,1289337811148
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289337820271
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289337931976
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1289337931980
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1289337933669
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1289337935760
activated,view,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.mxml.editor.components.ComponentsView,1289337947977
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1289337951134
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289337969712
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289337975090
activated,view,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.mxml.editor.inspector.view.PropertiesView,1289337975101
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289337989996
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289337993951
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289337993975
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289338034777
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1289338034787
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289338045707
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289338053246
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1289338057181
