what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1290159283748
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290159287454
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159299376
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159301658
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159304410
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159305875
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290159305877
activated,perspective,com.adobe.flexbuilder.debug.ui,4.0.1.277662,com.adobe.flexbuilder.debug.ui.perspectives.debug,1290159308071
opened,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290159308428
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290159308622
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1290159319169
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290159331063
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290159353097
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290159367060
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290159367474
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290159367951
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290159368259
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290159369201
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290159438989
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159444142
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159445315
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290159445318
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159445343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159447658
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159450056
