what,kind,bundleId,bundleVersion,description,time
closed,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291170953085
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291170956680
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291170971230
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1291170971245
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291170979838
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291170983599
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291170991083
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291170999654
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291170999839
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291171017170
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291171017721
opened,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291171021780
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291171021848
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1291171031710
opened,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291171033188
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291171033292
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1291171054437
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291171055675
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1291171057702
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291171092260
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291171102931
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291171113579
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1291171123937
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1291171124113
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291171131533
