what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290144515783
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144586055
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144623497
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290144623598
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/com.adobe.flexbuilder.as.editor.ruler.selection.action,1290144627851
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1290144630366
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144638598
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144641143
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144641655
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144669936
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290144679732
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290144681075
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1290144687619
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144707597
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144717384
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144722796
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144728993
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.run,1290144739099
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290144741839
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290144752281
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290144771940
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290144787018
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1290144790551
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.run,1290144795163
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290144798344
