what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146688988
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290146688993
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146689014
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146690536
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146693050
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290146693138
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146695376
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290146710590
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1290146725662
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1290146728636
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290146732486
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290146737276
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146744038
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146745285
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290146745290
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146745308
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146746730
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146748583
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290146748676
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290146749558
activated,perspective,com.adobe.flexbuilder.debug.ui,4.0.1.277662,com.adobe.flexbuilder.debug.ui.perspectives.debug,1290146749613
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.VariableView,1290146754349
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290146758566
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.VariableView,1290146765305
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290146769496
