what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1290145172067
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1290145172087
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290145172104
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145176503
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145177297
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.run,1290145177313
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145177710
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145180424
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145215064
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145249948
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145253724
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145255284
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145258113
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145259633
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.run,1290145259637
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145268438
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145280780
opened,view,com.adobe.flexbuilder.monitors.network,4.0.1.277662,com.adobe.flexbuilder.monitors.network.view.NetworkMonitorView,1290145284298
activated,view,com.adobe.flexbuilder.monitors.network,4.0.1.277662,com.adobe.flexbuilder.monitors.network.view.NetworkMonitorView,1290145284351
started,bundle,com.adobe.flexbuilder.services.BlazeDSService,4.0.1.277662,com.adobe.flexbuilder.services.BlazeDSService,1290145285953
started,bundle,com.adobe.flexbuilder.services.J2EEService,4.0.1.277662,com.adobe.flexbuilder.services.J2EEService,1290145286446
started,bundle,com.adobe.flexbuilder.services.CFService,4.0.1.277662,com.adobe.flexbuilder.services.CFService,1290145286464
started,bundle,com.adobe.flexbuilder.services.HTTPService,4.0.1.277662,com.adobe.flexbuilder.services.HTTPService,1290145286480
started,bundle,com.adobe.flexbuilder.services.LCDSService,4.0.1.277662,com.adobe.flexbuilder.services.LCDSService,1290145286509
started,bundle,com.adobe.flexbuilder.services.PHPService,4.0.1.277662,com.adobe.flexbuilder.services.PHPService,1290145286513
