what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1290140948280
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1290140948506
started,bundle,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui,1290140948521
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1290140948568
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290140948674
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290140950709
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.javaAppletShortcut.run,1290140950722
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290140955918
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1290141018679
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290141065615
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290141068729
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290141072369
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1290141096209
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290141099296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290141105070
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290141121031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290141124056
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290141125312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290141126141
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290141126354
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290141131557
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290141134947
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290141165600
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290141212192
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1290141214553
