what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145594811
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145597721
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290145597721
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145600098
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145620927
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290145640092
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290145640309
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290145640640
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290145640936
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145661373
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145680489
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290145694637
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290145702984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145705113
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145706197
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145714167
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145718476
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290145718481
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145720650
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290145738327
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1290145738703
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.VariableView,1290145738998
activated,perspective,com.adobe.flexbuilder.debug.ui,4.0.1.277662,com.adobe.flexbuilder.debug.ui.perspectives.debug,1290145739048
opened,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290145775975
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290145776106
