what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288735744571
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736134781
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1288736164066
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1288736167594
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736197694
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736205812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736209151
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736211897
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1288736227196
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736240806
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736244402
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1288736245706
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1288736255169
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736258994
opened,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1288736278419
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1288736278588
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736278702
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1288736292617
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1288736292783
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736302852
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736305572
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1288736308718
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1288736316207
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736318321
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1288736373245
