what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144804028
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144844922
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144847217
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144847306
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290144853621
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.upperCase,1290144856174
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1290144858080
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144862600
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144875087
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1290144875096
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290144880169
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144882800
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144885581
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.run,1290144885585
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144888245
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290144907183
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290144908684
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1290144909735
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1290144910073
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1290144910287
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1290144910469
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1290144910636
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1290144910835
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1290144911169
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1290144913185
