what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148048158
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1290148061003
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290148061911
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148064695
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148065423
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290148065427
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148067620
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148070247
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290148070352
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290148120642
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290148130644
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290148150035
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290148157453
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148161657
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148172330
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290148172449
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290148201620
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290148222634
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148229606
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148230729
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290148230733
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148230760
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148232113
activated,editor,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor,1290148234673
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290148239930
