what,kind,bundleId,bundleVersion,description,time
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290159895597
started,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1290159899974
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159900961
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159903326
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159909788
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159910471
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290159910474
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159912651
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290159954611
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290160036953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290160045889
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290160076439
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290160077193
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290160078781
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290160079245
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290160080363
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1290160091767
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1290160097061
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1290160100658
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1290160100820
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1290160101603
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1290160101684
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1290160101856
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1290160102016
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1290160102176
