what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149828017
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149829607
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290149829617
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149831913
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149889385
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290149895670
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149905538
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149921083
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290149925314
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290149928380
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290149928728
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290149929883
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149937507
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149970119
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1290149975211
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1290149979470
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290149980041
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149981618
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149983801
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149985940
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149987596
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149991136
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149992403
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290149992403
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290149994494
