what,kind,bundleId,bundleVersion,description,time
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290147727354
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1290147734137
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147736707
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147797339
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290147797362
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1290147803436
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290147804420
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147808703
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147834728
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147834735
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147835916
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290147840181
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290147845281
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290147858140
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290147880760
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290147901308
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147905402
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147906289
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290147906293
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1290147918958
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1290147919059
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147921324
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147921343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290147925104
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1290147929652
