what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155621390
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290155621393
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155623581
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155631778
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155636539
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155683297
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290155721168
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290155753520
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155763345
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155845235
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290155886367
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155895109
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155918760
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155922621
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155929684
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1290155929698
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290155930798
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155935195
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155935946
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290155935949
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155938150
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155950659
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155978927
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290155982224
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290156006191
