what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1290154773635
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1290154773764
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290154778379
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290154779775
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.run,1290154779785
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290154783749
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290154790140
opened,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1290154793603
opened,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1290154794440
activated,perspective,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.ui.perspectives.development,1290154794482
started,bundle,org.eclipse.wst.sse.core,1.1.303.v200901290024,org.eclipse.wst.sse.core,1290154795260
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1290154795261
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1290154795273
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1290154795395
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1290154795424
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290154795441
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1290154798282
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1290154799386
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1290154807090
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290154812433
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290154815006
executed,command,com.adobe.flexbuilder.launching.ui,4.0.1.277662,com.adobe.flexbuilder.apollo.debug.apolloLaunchShortcut.debug,1290154815008
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290154815031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1290154818518
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1290154824364
